,Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI
465383,2019-04-29 10:00:00,26.51,52.92,6.35,19.31,25.66,15.86,0.41,2.04,13.48,1.57,5.97,,70.0
465384,2019-04-29 11:00:00,28.88,56.7,4.61,22.02,26.62,14.4,0.4,2.22,21.26,2.23,7.85,,69.0
465385,2019-04-29 12:00:00,,,2.2,27.38,29.6,17.88,0.48,2.82,26.66,2.47,5.82,,69.0
465386,2019-04-29 13:00:00,42.8,105.3,2.8,35.06,37.85,31.05,0.43,5.4,25.48,5.54,8.7,,69.0
465387,2019-04-29 14:00:00,55.42,255.1,2.35,26.76,29.1,24.27,0.37,11.54,26.08,5.1,9.72,,76.0
465388,2019-04-29 15:00:00,24.38,431.72,3.29,22.24,24.99,26.0,0.24,3.84,26.85,4.44,14.9,,86.0
465389,2019-04-29 16:00:00,38.38,84.1,3.72,20.74,24.44,16.7,0.33,2.35,29.66,4.71,22.53,,85.0
465390,2019-04-29 17:00:00,27.11,62.58,3.96,18.02,21.99,15.54,0.34,2.4,25.36,2.86,12.34,,84.0
465391,2019-04-29 18:00:00,39.26,114.99,3.9,17.17,21.06,13.94,0.34,1.7,15.59,3.34,15.18,,84.0
465392,2019-04-29 19:00:00,22.96,164.96,4.92,19.9,24.8,12.92,0.32,1.21,12.03,4.74,11.5,,86.0
465393,2019-04-29 20:00:00,27.19,43.8,6.54,18.64,25.18,12.1,0.38,1.17,9.52,1.21,10.6,,87.0
465394,2019-04-29 21:00:00,24.88,131.18,6.82,18.24,25.06,11.37,0.41,1.46,9.4,3.58,7.18,,89.0
465395,2019-04-29 22:00:00,20.58,189.29,7.99,20.98,28.79,10.3,0.42,3.18,9.07,3.89,6.71,,93.0
465396,2019-04-29 23:00:00,23.39,167.8,7.78,21.68,29.41,10.3,0.38,5.06,8.91,3.68,6.58,,96.0
465397,2019-04-30 00:00:00,26.47,32.9,5.94,19.18,25.13,10.17,0.36,5.55,9.46,2.58,7.4,,98.0
465398,2019-04-30 01:00:00,24.28,63.55,4.81,15.88,20.68,10.36,0.38,5.44,10.88,1.46,6.93,,98.0
465399,2019-04-30 02:00:00,23.84,362.6,4.66,14.48,19.16,10.4,0.37,5.3,10.66,2.11,7.18,,102.0
465400,2019-04-30 03:00:00,24.14,652.2,4.04,13.34,17.37,10.27,0.34,4.76,10.85,2.71,7.15,,113.0
465401,2019-04-30 04:00:00,19.69,21.4,3.5,14.48,17.99,10.34,0.36,4.16,10.79,0.52,6.87,,115.0
465402,2019-04-30 05:00:00,19.78,106.55,5.14,18.3,23.43,10.7,0.38,5.52,10.06,0.74,4.89,,118.0
465403,2019-04-30 06:00:00,21.65,149.68,6.84,24.16,30.99,10.5,0.41,8.15,8.41,1.23,4.73,,121.0
465404,2019-04-30 07:00:00,20.4,119.08,7.06,20.39,27.44,10.52,0.38,5.86,10.43,1.27,5.23,,124.0
465405,2019-04-30 08:00:00,21.96,22.88,5.89,14.37,20.26,10.14,0.35,3.34,13.68,0.73,6.25,,128.0
465406,2019-04-30 09:00:00,25.45,65.25,6.39,14.22,20.6,10.45,0.39,2.4,16.83,1.04,5.36,,129.0
465407,2019-04-30 10:00:00,25.9,156.71,6.72,16.84,23.56,10.45,0.44,2.35,19.6,2.02,6.81,,135.0
465408,2019-04-30 11:00:00,24.24,57.26,5.6,20.76,26.38,10.59,0.4,5.1,25.45,2.55,14.26,,135.0
465409,2019-04-30 12:00:00,26.11,52.9,4.92,21.32,26.36,10.36,0.4,8.28,29.47,3.22,14.74,,129.0
465410,2019-04-30 13:00:00,23.82,42.08,4.02,26.66,30.64,14.64,0.41,9.22,28.76,3.7,18.53,,132.0
465411,2019-04-30 14:00:00,33.44,302.16,3.99,22.26,26.25,11.81,0.45,9.96,27.6,3.68,14.05,,135.0
465412,2019-04-30 15:00:00,26.66,47.23,4.53,19.26,23.76,10.84,0.41,4.16,24.88,0.9,12.18,,120.0
465413,2019-04-30 16:00:00,29.75,41.55,5.16,18.85,23.96,10.98,0.36,2.56,23.24,2.5,17.88,,115.0
465414,2019-04-30 17:00:00,29.89,117.79,5.21,18.36,23.55,11.06,0.36,2.16,23.88,3.47,15.74,,117.0
465415,2019-04-30 18:00:00,25.52,279.29,6.04,21.9,27.92,11.15,0.43,1.91,19.6,5.55,14.9,,125.0
465416,2019-04-30 19:00:00,21.66,36.51,6.24,20.17,26.4,10.64,0.4,1.78,17.19,5.56,15.16,,118.0
465417,2019-04-30 20:00:00,23.18,52.45,7.68,21.9,29.58,10.76,0.38,1.79,15.53,4.85,11.12,,115.0
465418,2019-04-30 21:00:00,23.29,191.68,7.46,22.76,30.22,11.22,0.44,3.82,14.2,3.46,8.22,,117.0
465419,2019-04-30 22:00:00,20.13,394.0,6.18,27.87,34.03,11.3,0.51,6.79,17.84,3.03,6.24,,127.0
465420,2019-04-30 23:00:00,22.54,34.9,4.95,39.87,44.83,11.27,0.5,5.27,20.58,1.2,6.58,,126.0
465421,2019-05-01 00:00:00,25.55,40.88,7.32,23.76,31.08,10.64,0.39,3.8,17.22,5.13,7.94,,126.0
465422,2019-05-01 01:00:00,26.49,258.66,6.84,21.49,28.34,11.16,0.4,7.91,15.6,2.17,6.48,,138.0
465423,2019-05-01 02:00:00,29.28,30.27,4.82,17.16,21.99,11.72,0.42,3.94,15.21,0.77,5.55,,135.0
465424,2019-05-01 03:00:00,26.25,54.74,4.54,20.42,24.96,11.54,0.39,4.5,14.36,1.24,4.81,,118.0
465425,2019-05-01 04:00:00,23.32,151.78,5.09,20.36,25.46,11.57,0.35,5.42,14.89,1.1,5.15,,119.0
465426,2019-05-01 05:00:00,19.66,321.02,5.18,18.12,23.31,12.14,0.34,3.36,15.05,1.1,4.84,,131.0
465427,2019-05-01 06:00:00,18.73,22.3,5.89,20.36,26.22,12.55,0.37,2.68,14.46,0.72,4.48,,130.0
465428,2019-05-01 07:00:00,21.25,20.1,6.21,17.93,24.15,11.76,0.4,2.41,15.78,0.76,4.84,,132.0
465429,2019-05-01 08:00:00,20.19,,7.19,16.98,24.16,12.06,0.36,2.44,18.36,,5.27,,133.0
465430,2019-05-01 09:00:00,18.7,14.7,6.78,16.12,22.88,12.82,0.3,2.02,20.16,0.93,6.17,,45.0
465431,2019-05-01 10:00:00,15.64,12.27,5.3,17.02,22.32,12.76,0.34,2.06,22.46,0.86,5.64,,44.0
465432,2019-05-01 11:00:00,14.19,17.75,4.82,16.58,21.39,12.57,0.36,2.58,25.53,0.66,6.98,,43.0
465433,2019-05-01 12:00:00,15.45,206.55,5.64,18.49,24.12,13.12,0.36,3.86,26.78,1.4,8.02,,42.0
465434,2019-05-01 13:00:00,16.48,446.12,4.96,17.18,22.12,14.0,0.26,2.42,27.43,1.45,8.65,,42.0
465435,2019-05-01 14:00:00,19.56,28.8,4.35,16.9,21.22,14.12,0.27,1.9,27.82,0.96,7.64,,40.0
465436,2019-05-01 15:00:00,22.24,29.22,3.96,16.43,20.42,14.16,0.33,1.85,28.38,0.74,7.15,,40.0
465437,2019-05-01 16:00:00,18.79,33.16,4.73,17.51,22.26,14.62,0.32,1.76,27.06,1.7,8.71,,39.0
465438,2019-05-01 17:00:00,16.72,56.94,4.68,19.8,24.51,15.62,0.27,1.75,24.98,2.48,9.56,,38.0
465439,2019-05-01 18:00:00,16.37,30.95,3.71,22.74,26.44,15.16,0.3,1.6,24.82,3.3,7.78,,37.0
465440,2019-05-01 19:00:00,14.31,34.84,4.6,27.28,31.88,15.48,0.38,1.66,21.24,4.57,7.66,,36.0
465441,2019-05-01 20:00:00,18.15,77.82,4.55,27.51,32.08,15.92,0.4,1.56,20.98,4.34,7.62,,36.0
465442,2019-05-01 21:00:00,16.55,239.04,3.88,27.04,30.92,16.0,0.37,1.6,19.84,5.27,7.99,,36.0
465443,2019-05-01 22:00:00,14.11,27.0,3.62,25.72,29.32,14.54,0.4,1.62,19.3,1.56,7.17,,36.0
465444,2019-05-01 23:00:00,13.73,28.12,4.68,26.65,31.3,14.18,0.44,1.54,19.44,1.39,6.43,,36.0
465445,2019-05-02 00:00:00,11.5,26.02,4.46,25.81,30.28,14.66,0.44,1.5,19.51,2.39,5.37,,36.0
465446,2019-05-02 01:00:00,15.7,111.38,3.66,29.36,33.01,14.98,0.36,2.16,17.23,1.36,4.34,,36.0
465447,2019-05-02 02:00:00,24.56,107.32,3.48,31.32,34.79,14.3,0.36,2.78,17.0,2.2,4.92,,36.0
465448,2019-05-02 03:00:00,21.83,251.35,3.42,24.72,28.15,14.5,0.36,2.51,19.1,1.94,4.41,,36.0
465449,2019-05-02 04:00:00,17.23,182.9,3.03,19.95,22.96,15.0,0.38,2.25,20.85,0.87,4.44,,37.0
465450,2019-05-02 05:00:00,9.2,27.45,2.92,14.78,17.71,14.43,0.28,1.96,21.78,1.14,5.08,,37.0
465451,2019-05-02 06:00:00,9.72,23.52,3.06,15.59,18.66,13.55,0.22,1.9,21.57,0.98,4.64,,37.0
465452,2019-05-02 07:00:00,13.45,19.5,4.03,16.31,20.42,14.62,0.26,1.78,21.83,1.54,4.94,,37.0
465453,2019-05-02 08:00:00,20.85,18.9,4.85,18.86,23.68,15.74,0.3,1.92,21.32,1.69,4.97,,37.0
465454,2019-05-02 09:00:00,15.4,17.95,5.08,18.36,23.42,14.64,0.29,1.56,22.78,1.51,5.52,,37.0
465455,2019-05-02 10:00:00,12.43,21.27,4.76,19.56,24.33,14.32,0.22,1.56,23.6,1.15,4.71,,38.0
465456,2019-05-02 11:00:00,12.5,31.12,6.07,21.7,27.75,14.52,0.26,1.6,23.07,1.45,5.34,,38.0
465457,2019-05-02 12:00:00,14.88,39.85,6.05,19.9,25.95,14.38,0.32,2.2,23.08,1.67,7.98,,36.0
465458,2019-05-02 13:00:00,16.85,36.2,4.98,17.2,22.24,14.74,0.38,2.55,23.59,2.72,8.33,,36.0
465459,2019-05-02 14:00:00,25.44,113.2,4.96,19.98,24.93,16.93,0.28,2.38,23.46,1.44,4.29,,37.0
465460,2019-05-02 15:00:00,13.43,32.98,4.63,20.41,25.06,15.1,0.3,2.36,20.88,1.4,4.54,,32.0
465461,2019-05-02 16:00:00,31.29,102.06,4.93,21.96,26.89,13.43,0.38,1.94,21.62,2.42,5.73,,33.0
465462,2019-05-02 17:00:00,33.16,104.93,5.16,26.06,31.22,11.66,0.38,2.1,18.51,4.22,11.21,,34.0
465463,2019-05-02 18:00:00,12.43,35.23,5.18,24.37,29.55,10.74,0.36,2.16,19.39,4.64,11.86,,35.0
465464,2019-05-02 19:00:00,20.52,32.06,6.18,28.53,34.7,11.32,0.38,1.7,17.95,3.18,11.88,,35.0
465465,2019-05-02 20:00:00,16.48,212.48,6.64,27.48,34.11,12.16,0.43,1.78,16.39,2.64,11.92,,36.0
465466,2019-05-02 21:00:00,15.99,212.25,4.66,21.0,25.65,10.82,0.44,2.06,17.11,1.38,8.01,,36.0
465467,2019-05-02 22:00:00,21.57,27.65,3.75,17.64,21.38,10.35,0.42,1.91,18.66,1.33,6.54,,37.0
465468,2019-05-02 23:00:00,21.04,217.38,3.71,16.92,20.61,10.26,0.38,1.23,18.76,1.17,5.68,,37.0
465469,2019-05-03 00:00:00,18.08,80.8,3.31,13.4,16.7,11.2,0.37,1.05,18.02,0.96,5.15,,37.0
465470,2019-05-03 01:00:00,18.9,27.94,2.62,10.18,12.78,10.16,0.37,1.64,19.24,0.62,5.78,,36.0
465471,2019-05-03 02:00:00,20.7,22.2,3.08,8.98,12.04,9.61,0.34,1.65,19.77,0.46,4.44,,36.0
465472,2019-05-03 03:00:00,14.95,152.24,3.29,9.59,12.89,10.52,0.32,1.14,19.64,0.71,4.68,,35.0
465473,2019-05-03 04:00:00,12.7,153.65,3.1,9.77,12.87,11.6,0.34,1.45,24.8,0.5,4.96,,35.0
465474,2019-05-03 05:00:00,10.9,17.95,2.16,8.94,11.09,10.48,0.36,1.92,28.46,0.47,4.16,,35.0
465475,2019-05-03 06:00:00,11.93,23.4,2.84,10.84,13.69,10.16,0.38,1.88,26.13,1.06,4.68,,35.0
465476,2019-05-03 07:00:00,14.88,21.55,3.54,14.26,17.8,11.92,0.38,1.62,22.82,1.4,5.21,,35.0
465477,2019-05-03 08:00:00,19.23,22.08,4.03,16.54,20.58,12.16,0.39,1.98,22.81,1.85,6.14,,35.0
465478,2019-05-03 09:00:00,19.48,25.4,3.69,19.52,23.2,11.45,0.43,2.26,22.35,1.46,5.8,,35.0
465479,2019-05-03 10:00:00,23.14,34.24,4.79,25.76,30.54,11.86,0.5,2.42,21.24,3.47,6.75,,36.0
465480,2019-05-03 11:00:00,23.95,279.47,7.86,34.96,42.82,14.38,0.57,2.27,19.06,7.9,7.68,,40.0
465481,2019-05-03 12:00:00,25.81,43.95,3.46,24.63,28.08,13.1,0.4,1.9,28.09,6.18,7.46,,40.0
465482,2019-05-03 13:00:00,19.68,33.9,3.12,21.56,24.68,13.29,0.4,1.76,31.59,3.66,5.06,,40.0
465483,2019-05-03 14:00:00,14.48,26.75,3.28,20.78,24.06,13.74,0.38,1.58,29.98,3.28,4.72,,40.0
465484,2019-05-03 15:00:00,3.3,66.9,3.6,17.8,21.4,13.69,0.24,1.48,30.22,5.8,6.13,,40.0
465485,2019-05-03 16:00:00,6.92,49.8,2.98,17.18,20.04,16.88,0.35,1.7,32.84,5.37,7.27,,40.0
465486,2019-05-03 17:00:00,15.25,44.28,2.66,17.22,19.87,20.9,0.38,1.78,33.56,7.59,9.14,,40.0
465487,2019-05-03 18:00:00,15.08,37.99,2.38,15.6,18.0,18.42,0.43,1.6,32.89,6.1,7.56,,39.0
465488,2019-05-03 19:00:00,14.28,35.68,2.55,14.74,17.3,16.38,0.53,1.52,31.58,4.64,5.66,,40.0
465489,2019-05-03 20:00:00,15.44,36.7,2.44,13.39,15.85,15.5,0.58,1.69,30.79,4.51,5.68,,43.0
465490,2019-05-03 21:00:00,21.12,41.92,2.22,10.88,12.98,14.84,0.52,1.9,31.19,3.48,5.86,,43.0
465491,2019-05-03 22:00:00,19.63,37.12,4.39,10.48,14.88,13.76,0.44,1.72,30.85,2.89,5.24,,43.0
465492,2019-05-03 23:00:00,18.38,30.93,3.5,10.46,13.96,13.16,0.45,1.69,30.24,1.6,4.12,,43.0
465493,2019-05-04 00:00:00,17.27,25.41,2.99,9.11,11.96,13.05,0.5,1.85,30.65,4.24,4.57,,43.0
465494,2019-05-04 01:00:00,17.69,34.15,2.76,6.96,9.72,13.26,0.5,1.91,32.4,0.48,4.38,,43.0
465495,2019-05-04 02:00:00,16.01,30.78,3.4,7.14,10.52,12.54,0.4,1.79,31.1,1.86,5.55,,76.0
465496,2019-05-04 03:00:00,16.58,28.3,2.97,6.54,9.5,11.44,0.45,1.7,29.12,1.4,4.88,,69.0
465497,2019-05-04 04:00:00,16.54,30.4,3.23,12.16,15.39,11.66,0.5,1.92,25.41,0.94,3.54,,60.0
465498,2019-05-04 05:00:00,12.24,24.12,3.75,10.64,14.38,12.24,0.49,1.58,28.38,1.22,4.46,,58.0
465499,2019-05-04 06:00:00,8.88,18.65,3.88,12.98,16.88,12.12,0.43,1.32,25.1,0.62,4.64,,56.0
465500,2019-05-04 07:00:00,6.83,13.05,3.42,12.41,15.82,11.2,0.44,1.46,25.3,0.84,3.92,,55.0
465501,2019-05-04 08:00:00,4.91,9.12,3.82,13.56,17.38,10.84,0.47,1.74,25.56,0.74,3.55,,54.0
465502,2019-05-04 09:00:00,6.88,15.2,4.22,17.55,21.78,11.94,0.53,1.78,25.8,1.55,4.82,,50.0
465503,2019-05-04 10:00:00,12.73,25.33,4.66,20.34,25.01,12.52,0.56,1.81,28.76,3.12,7.04,,50.0
465504,2019-05-04 11:00:00,15.58,38.05,3.84,17.42,21.22,11.25,0.51,2.33,33.27,3.12,6.18,,40.0
465505,2019-05-04 12:00:00,16.24,44.67,3.36,15.9,19.24,10.38,0.52,2.54,35.67,2.12,4.96,,40.0
465506,2019-05-04 13:00:00,16.96,48.83,3.72,19.07,22.78,12.08,0.52,2.3,37.45,1.72,5.88,,40.0
465507,2019-05-04 14:00:00,23.23,36.76,3.45,20.26,23.7,13.08,0.5,2.92,40.36,1.38,5.6,,42.0
465508,2019-05-04 15:00:00,27.74,42.08,3.11,20.76,23.87,11.18,0.5,2.82,37.8,1.18,5.56,,42.0
465509,2019-05-04 16:00:00,31.26,41.76,3.3,27.02,30.33,10.84,0.54,2.68,34.24,1.5,6.38,,42.0
465510,2019-05-04 17:00:00,31.92,44.76,3.08,27.48,30.56,13.36,0.56,3.2,34.51,1.71,7.26,,43.0
465511,2019-05-04 18:00:00,29.68,51.2,2.81,31.06,33.89,14.12,0.57,3.62,31.58,2.2,5.82,,43.0
465512,2019-05-04 19:00:00,35.08,62.88,2.74,37.12,39.85,12.18,0.57,2.98,25.08,2.23,6.4,,43.0
465513,2019-05-04 20:00:00,35.58,55.7,3.22,45.68,48.88,11.43,0.66,3.0,20.8,2.81,10.2,,44.0
465514,2019-05-04 21:00:00,39.35,63.95,7.78,61.28,69.08,15.03,0.74,4.92,17.15,4.08,12.84,,44.0
465515,2019-05-04 22:00:00,46.08,73.72,22.59,77.1,99.71,19.12,0.89,5.77,13.94,6.24,12.4,,48.0
465516,2019-05-04 23:00:00,50.89,82.48,35.35,86.75,122.08,7.11,0.96,4.46,12.37,8.73,16.45,,50.0
465517,2019-05-05 00:00:00,57.42,97.44,63.65,88.75,152.4,4.87,1.17,3.8,12.21,10.74,19.67,,58.0
465518,2019-05-05 01:00:00,60.53,109.88,81.0,85.0,166.0,6.86,1.24,4.03,12.48,12.74,23.22,,62.0
465519,2019-05-05 02:00:00,64.14,116.42,84.6,77.12,161.7,7.39,1.4,3.73,12.17,13.84,31.26,,70.0
465520,2019-05-05 03:00:00,62.24,116.94,76.3,74.82,151.1,5.76,1.27,3.24,12.06,26.12,41.5,,70.0
465521,2019-05-05 04:00:00,67.9,116.55,47.55,80.07,127.65,6.36,1.02,2.83,12.08,31.65,37.23,,73.0
465522,2019-05-05 05:00:00,67.36,148.43,12.28,64.79,77.07,10.21,0.84,3.56,12.78,17.87,17.35,,74.0
465523,2019-05-05 06:00:00,60.58,104.02,6.7,42.24,48.95,11.73,0.8,4.03,14.62,10.02,14.35,,76.0
465524,2019-05-05 07:00:00,52.49,91.98,6.08,31.51,37.57,9.67,0.74,5.32,16.3,6.51,8.97,,77.0
465525,2019-05-05 08:00:00,51.39,83.72,10.43,45.16,55.62,8.25,0.74,5.14,21.5,4.34,6.56,,79.0
465526,2019-05-05 09:00:00,53.59,82.64,7.83,42.0,49.88,8.59,0.71,4.17,28.86,5.2,7.79,,81.0
465527,2019-05-05 10:00:00,55.74,91.62,4.95,22.91,27.83,8.33,0.63,2.74,32.94,2.74,6.44,,82.0
465528,2019-05-05 11:00:00,51.53,101.36,4.32,9.92,11.79,4.51,0.5,2.84,37.3,2.46,5.63,,84.0
465529,2019-05-05 12:00:00,50.94,106.81,2.66,9.16,11.35,4.92,0.42,2.94,41.4,1.9,5.55,,86.0
465530,2019-05-05 13:00:00,52.46,103.71,2.58,9.04,11.2,4.8,0.51,2.22,43.22,2.05,5.8,,88.0
465531,2019-05-05 14:00:00,47.64,100.02,2.69,10.96,13.26,4.77,0.58,2.09,48.28,2.06,5.46,,91.0
465532,2019-05-05 15:00:00,51.61,113.82,2.14,9.8,11.28,4.51,0.52,2.44,48.84,1.87,5.22,,93.0
465533,2019-05-05 16:00:00,56.81,116.4,2.08,11.07,12.76,4.39,0.45,2.72,45.63,2.08,5.34,,96.0
465534,2019-05-05 17:00:00,54.8,117.22,2.52,13.64,15.8,4.33,0.45,2.58,38.22,2.06,6.04,,97.0
465535,2019-05-05 18:00:00,56.46,117.03,2.04,14.15,16.05,4.42,0.55,2.5,29.49,1.72,6.07,,100.0
465536,2019-05-05 19:00:00,54.72,118.0,2.49,17.86,19.51,4.15,0.58,2.94,24.72,2.52,7.18,,102.0
465537,2019-05-05 20:00:00,48.28,117.58,3.07,18.35,20.98,4.8,0.5,2.51,22.54,2.87,7.02,,103.0
465538,2019-05-05 21:00:00,49.19,111.62,3.5,16.3,19.34,5.0,0.52,2.32,22.4,3.22,6.73,,104.0
465539,2019-05-05 22:00:00,52.56,105.58,4.25,16.48,20.36,4.42,0.57,2.34,22.78,2.82,5.6,,104.0
465540,2019-05-05 23:00:00,50.4,113.42,4.15,16.52,19.96,4.38,0.59,2.33,22.88,2.17,5.6,,104.0
465541,2019-05-06 00:00:00,50.98,115.12,4.71,17.52,21.51,4.67,0.5,2.01,22.8,1.96,5.42,,104.0
465542,2019-05-06 01:00:00,46.48,113.44,3.82,13.55,16.62,5.44,0.39,1.78,22.82,1.32,4.56,,104.0
465543,2019-05-06 02:00:00,49.68,111.72,2.96,10.18,12.49,4.88,0.4,1.87,25.58,0.94,4.0,,104.0
465544,2019-05-06 03:00:00,52.66,112.57,3.01,7.66,9.9,4.58,0.42,1.84,27.72,0.64,3.78,,103.0
465545,2019-05-06 04:00:00,50.05,115.2,3.69,9.96,13.56,5.28,0.36,1.56,27.38,0.62,3.84,,102.0
465546,2019-05-06 05:00:00,45.94,110.07,3.32,11.84,14.82,5.52,0.33,1.44,26.09,0.74,3.61,,102.0
465547,2019-05-06 06:00:00,48.8,107.54,3.88,16.83,20.26,4.3,0.38,1.69,24.04,1.08,3.95,,102.0
465548,2019-05-06 07:00:00,48.18,113.42,4.49,15.7,19.61,4.38,0.46,1.66,25.06,1.63,4.89,,102.0
465549,2019-05-06 08:00:00,53.18,115.87,4.91,13.52,18.26,5.04,0.46,1.47,27.45,1.88,5.24,,103.0
465550,2019-05-06 09:00:00,53.68,124.75,2.8,10.89,13.44,4.7,0.4,1.6,31.11,1.57,5.12,,104.0
465551,2019-05-06 10:00:00,63.26,129.99,2.84,12.4,14.9,4.42,0.44,2.02,36.93,1.92,4.65,,106.0
465552,2019-05-06 11:00:00,62.26,121.82,2.95,10.02,12.39,4.74,0.52,2.14,45.44,2.38,5.74,,106.0
465553,2019-05-06 12:00:00,54.42,122.94,3.44,10.51,12.72,4.89,0.52,2.06,51.73,2.42,5.92,,107.0
465554,2019-05-06 13:00:00,55.61,128.98,3.04,11.2,13.71,4.91,0.4,1.85,51.28,2.33,5.64,,108.0
465555,2019-05-06 14:00:00,57.32,132.17,1.83,20.36,11.42,4.25,0.43,1.92,55.96,2.76,7.61,,109.0
465556,2019-05-06 15:00:00,51.51,136.88,1.56,20.8,11.68,4.07,0.52,1.82,60.45,1.8,5.54,,110.0
465557,2019-05-06 16:00:00,49.68,134.92,2.28,15.41,17.08,4.18,0.5,1.69,79.38,2.86,11.3,,110.0
465558,2019-05-06 17:00:00,52.97,140.82,1.94,49.63,25.91,4.38,0.47,2.57,78.04,3.64,14.22,,111.0
465559,2019-05-06 18:00:00,59.06,147.35,3.04,27.24,30.2,5.29,0.53,2.91,44.72,6.18,22.49,,112.0
465560,2019-05-06 19:00:00,68.16,156.01,2.36,23.41,25.76,5.28,0.64,2.42,30.74,7.8,18.58,,114.0
465561,2019-05-06 20:00:00,65.46,160.54,2.9,19.84,22.72,5.96,0.62,1.99,25.0,7.72,14.26,,114.0
465562,2019-05-06 21:00:00,69.4,143.33,2.79,19.24,22.05,5.85,0.54,1.94,25.44,6.27,9.96,,116.0
465563,2019-05-06 22:00:00,61.95,133.2,3.05,21.85,24.89,5.38,0.54,2.09,25.56,4.81,7.36,,116.0
465564,2019-05-06 23:00:00,58.96,121.89,4.1,26.62,30.7,5.94,0.58,1.9,25.18,5.76,7.03,,117.0
465565,2019-05-07 00:00:00,54.56,116.52,3.4,19.88,23.29,7.01,0.62,1.72,27.56,5.96,7.49,,117.0
465566,2019-05-07 01:00:00,52.2,110.43,3.12,13.25,16.36,6.62,0.48,1.6,29.48,4.5,6.82,,117.0
465567,2019-05-07 02:00:00,50.52,106.3,2.85,14.31,17.19,5.8,0.44,1.82,28.75,3.42,5.16,,116.0
465568,2019-05-07 03:00:00,50.08,107.06,3.26,13.2,16.47,6.1,0.48,1.46,28.92,3.26,5.55,,116.0
465569,2019-05-07 04:00:00,51.5,101.02,3.02,14.02,17.01,6.57,0.52,1.38,27.68,1.84,6.03,,116.0
465570,2019-05-07 05:00:00,48.42,105.18,2.76,18.42,21.18,6.27,0.5,1.64,25.61,1.4,5.17,,116.0
465571,2019-05-07 06:00:00,47.65,105.52,4.24,27.75,32.0,5.38,0.48,1.7,24.09,1.79,5.46,,116.0
465572,2019-05-07 07:00:00,48.58,104.76,4.56,24.86,29.42,5.7,0.54,1.62,27.39,2.62,5.43,,115.0
465573,2019-05-07 08:00:00,51.87,107.1,3.76,25.33,29.08,6.26,0.66,1.68,33.36,3.03,5.94,,115.0
465574,2019-05-07 09:00:00,54.98,118.66,3.6,21.18,24.78,6.02,0.55,1.54,41.94,2.62,6.78,,115.0
465575,2019-05-07 10:00:00,62.08,126.27,3.28,19.48,22.74,5.51,0.43,1.72,48.7,2.33,7.97,,114.0
465576,2019-05-07 11:00:00,62.5,125.94,2.74,18.58,21.3,5.43,0.45,1.53,51.83,3.24,11.62,,114.0
465577,2019-05-07 12:00:00,60.22,132.1,2.49,18.1,20.6,5.57,0.52,1.47,54.16,4.28,12.81,,115.0
465578,2019-05-07 13:00:00,62.52,138.56,2.36,18.42,20.79,5.51,0.55,1.54,55.96,3.68,11.56,,116.0
465579,2019-05-07 14:00:00,70.46,142.22,2.54,19.88,22.12,5.23,0.52,1.62,55.88,3.12,8.9,,116.0
465580,2019-05-07 15:00:00,74.74,150.56,2.18,20.78,22.96,4.58,0.54,1.46,54.34,3.85,10.6,,116.0
465581,2019-05-07 16:00:00,81.9,151.22,1.52,20.51,21.88,4.74,0.6,1.54,52.11,5.82,19.24,,117.0
465582,2019-05-07 17:00:00,74.96,154.36,2.22,22.5,24.72,4.53,0.51,1.49,44.49,4.86,18.68,,117.0
465583,2019-05-07 18:00:00,75.24,149.06,2.28,20.48,22.76,5.03,0.5,1.42,37.76,6.62,18.16,,117.0
465584,2019-05-07 19:00:00,66.99,137.2,2.46,22.84,25.26,5.01,0.51,0.96,34.65,8.6,21.16,,116.0
465585,2019-05-07 20:00:00,68.72,135.26,2.57,24.44,27.01,4.62,0.61,1.15,26.24,6.4,16.49,,116.0
465586,2019-05-07 21:00:00,75.78,138.48,3.1,24.23,27.33,4.47,0.65,1.8,25.3,7.49,14.24,,116.0
465587,2019-05-07 22:00:00,71.12,134.38,3.51,21.46,25.0,4.96,0.54,1.5,26.66,7.28,10.04,,116.0
465588,2019-05-07 23:00:00,65.08,130.74,4.4,25.51,29.92,4.78,0.49,1.03,25.25,6.75,8.66,,116.0
465589,2019-05-08 00:00:00,67.58,127.42,3.39,25.51,28.9,4.1,0.46,1.29,23.0,6.7,7.99,,116.0
465590,2019-05-08 01:00:00,71.24,128.26,3.4,20.4,23.79,4.44,0.5,1.82,22.7,5.44,8.14,,117.0
465591,2019-05-08 02:00:00,63.26,119.76,4.24,18.0,22.24,5.47,0.42,1.46,21.74,3.98,7.82,,117.0
465592,2019-05-08 03:00:00,61.38,112.44,3.91,17.17,21.09,5.08,0.35,1.28,20.92,2.37,6.47,,118.0
465593,2019-05-08 04:00:00,64.11,102.79,3.39,16.21,19.61,4.36,0.36,1.69,21.66,2.27,5.93,,119.0
465594,2019-05-08 05:00:00,60.02,99.63,3.54,19.77,23.32,4.4,0.47,1.67,21.24,1.81,5.18,,120.0
465595,2019-05-08 06:00:00,54.35,105.0,5.45,23.02,28.46,5.18,0.5,1.22,20.67,1.95,6.67,,121.0
465596,2019-05-08 07:00:00,50.37,104.73,6.46,23.89,30.36,5.05,0.41,1.29,19.76,2.26,5.84,,122.0
